Gene	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
mats_FBgn0038965_LOC123746545	2.528411	5.054695	8.695757	7.258508	10.389436	8.316938	4.985826	12.25116	5.235341	7.45198	12.628409	5.061892	3.448973	5.105163	4.848508
NA_NA_LOC123746546	0.24536	0.461656	0.217352	1.002182	1.718281	2.023058	0.207573	0.225809	0.166369	1.483367	0.441646	0.201731	5.266822	6.811845	5.227463
NA_NA_LOC123746547	0	0	0	25.435678	108.587125	70.288239	0	0	0	35.855766	20.76854	0.652168	157.732162	870.293508	91.163115
CG11899_FBgn0014427_LOC123746550	5.092055	30.295408	4.457803	39.334929	64.724873	84.671534	2.920305	4.474955	2.240035	28.695124	9.428346	0	23.586056	36.453248	31.109091
CG9596_FBgn0031832_LOC123746556	7.90225	9.988073	1.824135	8.468266	11.89387	10.435944	0.845938	80.98914	2.08856	8.148326	4.408538	0.608592	5.898858	4.733863	4.31282
Lcch3_FBgn0010240_LOC123746565	36.743173	8.420341	17.774168	9.644748	5.985063	5.595317	11.267388	21.015873	16.714935	9.782479	28.021376	11.962199	10.858893	10.643498	21.224646
NA_NA_LOC123746585	0	0.37042	0	2.643711	2.099362	2.845526	0	0	0	0.886042	0	0	0.63975	2.246189	0.662742
NA_NA_LOC123746589	0	0.740742	0.261118	860.354198	914.781239	899.32019	0	0.765584	0	565.047333	40.885688	3.757373	89.661375	84.582515	28.375704
CG7896_FBgn0039728_LOC123746591	0.682272	1.839116	0	8.208366	16.627863	15.623082	0	0.08527	0.062504	1.971954	5.961348	0	8.192419	13.54022	9.951999
NA_NA_LOC123746593	0	15.115848	0	9.584075	222.168248	55.065269	0	2.663678	0	20.388705	0.3726	0	47.850365	158.644746	77.820027
NA_NA_LOC123746594	0	2.920233	0	32.036492	7.028636	179.765331	0	6.684065	0	14.871052	0.542064	0	75.058926	685.682667	201.228131
NA_NA_LOC123746595	0.747456	14.29166	0	16.16542	24.14525	23.127329	0.420499	22.296516	0	55.449933	1.303183	0	269.293356	1653.408999	545.363053
NA_NA_LOC123746596	0.238748	264.235018	4.654425	446.669778	1018.862768	1378.50418	4.800004	18.464896	0	588.380826	1.936555	6.828513	655.286775	2876.83557	896.973807
NA_NA_LOC123746623	0.100116	0.473521	0.187518	1.97972	4.846993	3.468223	0.12069	0	0	3.35348	7.932813	0	4.712328	7.633614	2.16568
GstS1_FBgn0010226_LOC123746624	0	5.238554	0	3.532641	7.26723	5.914846	0	0.180457	0	1.933623	0	0	49.052534	64.69633	18.24208
GstS1_FBgn0010226_LOC123746625	27.496028	171.187297	12.265614	135.821282	217.192273	331.271886	5.810215	10.515939	13.255338	54.518899	5.74163	3.931654	460.472594	345.475248	153.802887
GstS1_FBgn0010226_LOC123746626	0.677361	14.003732	0	4.990396	12.400376	5.738451	0	0.780257	0	1.370671	0	0	12.720471	16.349321	3.93468
NA_NA_LOC123746635	0	0.569618	0.599388	8.989147	27.918661	22.369296	0	0	0	8.483056	2.452697	0	8.564719	17.076882	5.681462
PlexB_FBgn0025740_LOC123746651	0.576536	1.842859	0.502946	6.142018	15.402568	13.801211	0.428999	0.973722	0.322079	3.599974	0.617745	0.183869	6.699629	3.964933	4.941983
CG42450_FBgn0259927_LOC123746665	0	1.254452	0.413293	1.320308	2.667127	1.704683	0.174991	0.157973	0.285873	0.554287	0.211575	0	5.660546	2.426037	1.916364
Meics_FBgn0025874_LOC123746669	3.797139	0.835723	1.107487	0.935702	0.125401	0.258972	1.176599	1.821964	0.964605	0.512943	0	0	0.205437	0.342197	0.183714
Smyd4-3_FBgn0033633_LOC123746683	22.357501	9.860391	10.253285	7.136665	5.725344	8.966873	7.28887	50.508739	9.637328	8.353227	13.498369	7.886726	9.970348	10.586109	14.237905
chk_FBgn0033095_LOC123746688	0.218923	0.467089	0.364482	1.184685	2.163434	1.470976	0.220019	0.382535	0.287469	0.660771	0.431461	0.096222	2.637274	2.982514	3.660975
Meics_FBgn0025874_LOC123746693	2.082652	3.414754	2.46653	8.880281	13.330907	19.407164	0.700176	4.886638	0.74662	6.926075	5.759539	0.603932	11.319698	18.364819	14.975855
SmD1_FBgn0261933_LOC123746704	14.42008	20.155477	8.77517	34.334856	41.748171	67.17172	2.918719	17.603909	8.156965	16.633798	8.73056	1.25055	63.640548	65.514049	60.685372
CG9149_FBgn0035203_LOC123746714	0	0.638852	0.204998	4.536715	5.768956	10.295517	0.036061	0.484909	0.117692	2.155537	10.120306	0	2.76537	3.030783	3.024397
Smyd3_FBgn0011566_LOC123746722	14.316867	5.647004	9.191017	6.586884	3.581746	9.135713	16.962757	31.327938	18.950597	15.929048	5.962983	15.091634	11.810893	6.444584	10.448543
CG11007_FBgn0034455_LOC123746726	6.882838	4.67669	3.012875	10.427852	13.448486	12.791729	1.03274	3.492629	1.997207	6.498823	1.480501	1.243399	19.495049	27.328271	16.650366
Ae2_FBgn0036043_LOC123746730	1.241471	19.328262	0.057558	2.402121	12.354609	3.841194	0	0.104646	0.479348	5.23142	4.129351	0	14.611513	15.89642	2.618984
NA_NA_LOC123746760	0	0	0	0	2.165924	0	0	10.589543	0	0	0	0	0	0	0
CG10674_FBgn0035592_LOC123746805	0	0	0	0.396882	0	1.837995	0	0	0	0	0	0	0.547162	2.144002	1.660511
Hrd3_FBgn0028475_LOC123746821	0	0.068273	0	0.416806	1.200334	0.847118	0	0.151546	0	0.775011	0.298451	0.068034	1.990074	1.329009	1.435009
Ucp4A_FBgn0030872_LOC123746824	1.050635	0.234622	0.099349	4.094039	9.253858	2.416638	0.071697	1.009108	0.181006	3.262367	0.394634	0.653533	11.912611	11.451216	11.876462
CG2182_FBgn0037360_LOC123746837	2.682415	2.465854	1.320084	18.955925	22.656372	22.449627	0.523156	3.423313	1.00261	11.197366	4.823159	0.687723	22.07611	22.750131	34.123404
CG42749_FBgn0261803_LOC123746844	0.194959	2.185836	0.247062	56.362601	78.460297	84.889581	0.246777	3.124335	0.26533	51.381234	169.960554	0.319776	32.323925	47.299506	45.352227
CG4998_FBgn0036612_LOC123746848	0	0	0	0.278848	1.702749	0.339239	0	0	0	0.121907	13.183504	0	0.173342	0.322463	0.494056
CG4998_FBgn0036612_LOC123746849	0	0	0	1.023469	4.604201	1.980205	0	0.065643	0	0.514806	34.687063	0	0.846786	1.955444	1.495042
cysu_FBgn0038511_LOC123746854	5.383552	9.809699	0.123633	18.126616	44.91537	40.748628	0.75889	5.710671	0	16.63414	2.860214	0	25.334627	41.807866	62.457747
Naxd_FBgn0036848_LOC123746862	120.369404	76.907285	148.100405	64.485867	30.247739	66.392351	103.446514	11.1817	102.431874	101.231523	9.878391	70.401812	66.807953	110.350719	59.752662
NA_NA_LOC123746873	1.79605	8.097666	2.771068	30.862949	40.960408	39.664577	1.062447	5.860336	1.794966	10.912874	3.969109	0.996136	42.784406	56.426127	40.781366
Parg_FBgn0023216_LOC123746877	14.732072	4.124633	8.112241	7.333668	4.757105	5.773232	6.162898	32.443407	9.109338	8.939016	6.881195	6.573737	6.199845	11.191024	11.80531
NA_NA_LOC123746879	13.33436	3.370126	12.550044	6.161936	2.631883	3.895728	6.93669	40.244948	9.885136	10.200375	8.365931	8.859125	5.870682	4.374501	9.243941
NA_NA_LOC123746885	0.331292	1.162426	0.85637	16.266206	12.708284	11.631567	0.477802	0.397528	0.911648	14.069903	4.638179	0	1.926349	12.474159	6.151555
NA_NA_LOC123746886	9.042816	51.833977	5.581539	185.827182	167.230681	506.571991	8.626435	20.679747	4.270602	106.353075	52.056907	3.811907	28.632787	127.582855	193.325609
NA_NA_LOC123746887	16.778338	15.246436	4.54135	294.908365	182.56007	70.346215	1.916075	16.327671	0.14465	70.688754	4.457404	2.280116	167.62299	82.379451	283.82241
NA_NA_LOC123746888	2.205027	138.929786	1.313228	80.290287	569.772667	881.086121	1.006591	0.965248	1.0399	43.142699	3.768618	0.430457	71.60028	278.234366	81.621421
Lip4_FBgn0032264_LOC123746895	0	6.177033	0	4.132311	3.959931	5.389874	0	0	0	0	0	0	0	5.598585	0.254428
CG8646_FBgn0033763_LOC123746896	1.026098	1.539089	0.289707	0.280699	0.541761	0.586399	1.215029	12.965898	0.409641	0.79098	2.555914	0.499997	1.955076	0.264088	0.106697
NA_NA_LOC123746899	0.618724	0.753517	0	0.500792	1.90931	2.076514	0	0.180511	0.123306	0.58227	0.173536	0.163065	3.982052	2.995794	2.552859
Ccdc85_FBgn0031488_LOC123746907	1.018062	2.265683	1.35356	8.196747	16.061031	13.515222	0.472213	1.798599	0.696092	5.341638	4.453664	0.479459	9.82918	9.442207	9.73037
Pgd_FBgn0004654_LOC123746917	1.367435	4.539886	0.78066	5.291755	10.437674	9.950373	0.20685	2.386281	0.568912	5.688553	6.170517	0.201847	5.525478	9.483147	6.549054
CG17036_FBgn0032449_LOC123746918	0.617264	0.772137	0.365705	0.768278	1.723373	3.143509	0	0.139461	0	0.989913	0.137669	0	4.265542	7.9358	1.898617
NA_NA_LOC123746923	0	0.20028	0	2.434042	8.599369	3.893149	0	0.109473	0	0.956549	3.860497	0	4.132961	1.771058	2.535807
nAChRalpha7_FBgn0086778_LOC123746946	36.65003	60.970803	54.691258	16.380725	15.715516	21.481439	25.674206	9.702798	39.704321	26.201302	16.08461	20.661796	22.231763	29.506125	39.146235
Cirl_FBgn0033313_LOC123746966	0.451694	2.087039	0.216171	7.304851	13.930324	14.152904	0.173336	0.261824	0.377585	4.642415	1.120622	0.134767	4.21421	3.895647	3.744654
mys_FBgn0004657_LOC123747011	1.528624	1.025029	2.209962	2.073348	5.265019	3.175295	1.012364	2.836669	0.61953	2.164829	1.898836	0.290627	0.598967	0.29064	0.433907
CASK_FBgn0013759_LOC123747015	0	0.23665	0	0.952651	4.588642	3.622435	0	0	0	0.12809	0	0	0.771139	1.227115	1.051107
NA_NA_LOC123747021	0	0	0	0.23254	1.492556	1.344196	0	0.48669	0	0.879044	0.914289	0.061688	0	0	0.628344
NA_NA_LOC123747022	0.412588	0.578904	0.150718	2.683914	4.650206	3.936336	0.181142	0.118772	0.116677	5.164623	1.278113	0.071273	1.507681	3.278778	1.832671
ari-2_FBgn0025186_LOC123747070	0.93654	2.20886	0.41757	4.015469	6.993404	6.879619	0.230135	2.024686	0.70375	4.239036	1.367471	0.328933	7.216572	7.518812	7.735281
S_FBgn0003310_LOC123747072	0	0.056851	0	28.812155	20.763471	11.9708	0	0	0	19.508827	4.565253	2.000026	22.246691	27.58594	17.953268
CG46385_FBgn0286778_LOC123747170	5.642004	4.134039	1.277265	11.802182	22.06494	17.175843	1.209614	6.371541	1.629889	8.776831	6.306023	0.979095	24.452515	13.525636	16.319604
NA_NA_LOC123747198	0	0.530826	0	1.95678	12.612379	7.121481	0	1.35159	0.591232	0.95105	1.922771	0.873285	0.895232	6.315493	8.223861
Cpr67Fb_FBgn0036110_LOC123747199	0	0	0	0	7.525495	0	0	0	0	0	2692.045037	0	0	0	0
Cpr67Fb_FBgn0036110_LOC123747201	0	0	0	0	7.503527	0	0	0	0	0	1674.270414	0	0	0	0
CG16717_FBgn0036028_LOC123747228	0	0.345058	0.156505	0.834156	1.954612	1.088008	0.100395	0.162594	0	0.341053	0.106737	0	1.791155	3.23359	1.447671
bdg_FBgn0034049_LOC123747239	0.336817	0.304444	0.142509	0.566746	2.511332	1.217908	0	0.224161	0	0.707622	0.494981	0	1.155311	0.507475	2.101826
br_FBgn0283451_LOC123747268	0.533217	0.30542	0.491145	4.296267	6.748885	4.67551	0.104184	1.191853	0.109557	2.238081	1.768563	0.303757	9.747739	5.635377	14.647361
Inx2_FBgn0027108_LOC123747272	0.262997	0.161148	0.132265	2.810191	5.504419	4.275797	0.097898	2.994457	0.284484	8.84365	8.019585	0.669841	1.124299	2.425451	4.106856
Inx2_FBgn0027108_LOC123747273	4.303799	15.780229	2.087555	61.086271	5.959815	100.177269	1.583692	3.373647	2.35738	46.998587	37.675596	2.609459	78.338815	74.743648	38.433891
Reg-5_FBgn0015801_LOC123747275	2.437216	9.164642	0.086204	41.431987	91.574509	76.314298	0.658598	2.724376	0.180325	21.771241	7.472927	0	78.263853	28.131002	79.405102
CG10657_FBgn0036289_LOC123747287	0	0.488371	0	2.861386	2.965947	2.585345	0	0.099911	0	0.989758	1.326329	0	2.064138	0.258734	1.705483
Gmd_FBgn0031661_LOC123747290	1.083428	13.499282	0.824692	12.675964	23.962261	31.233943	0.886117	2.830866	0.672657	6.71504	1.314604	0.299133	12.595069	9.220973	8.221121
CG16717_FBgn0036028_LOC123747291	0.147387	0.171359	0.077554	0.625947	1.25537	1.778661	0	0.241179	0.054212	0.339188	0.211305	0	1.015186	1.115607	1.417621
CG15570_FBgn0029697_LOC123747300	11.969849	18.859507	0.071407	0.342581	1.465083	0.414096	0	0.07848	0.699076	0.223158	171.404097	0	0.492295	0	0
NA_NA_LOC123747308	0.031429	0.333375	0.088437	4.889623	10.124132	8.482347	0	0.091264	0.060892	5.054666	1.56061	0	10.151609	8.450167	4.02144
Klp61F_FBgn0004378_LOC123747313	0.108533	2.716035	0.094944	0	1.187701	5.614525	0	0.488589	0.490031	0.193613	0.097026	0	1.877921	3.766629	1.003694
l(1)G0469_FBgn0040153_LOC123747317	2.796774	2.120535	0.909149	21.744566	46.670261	29.775169	2.719501	2.833969	2.961756	14.821972	6.125092	2.7368	45.772754	30.705752	18.456609
NA_NA_LOC123747331	0	0	0	0	1.5767	0	0	31.002513	0	0	0	0	0	0	0
NA_NA_LOC123747338	1.925682	1.966819	1.182986	13.302186	18.209173	21.132336	0	6.885502	1.20059	10.317421	5.282361	0.553361	19.731987	30.079337	23.147184
NA_NA_LOC123747344	0	0	0	0.193301	1.416103	0.803155	0	0	0	1.371194	0	0	0.297041	3.310471	0.979398
NA_NA_LOC123747358	0.260949	1.145861	0.520292	5.659819	9.571793	9.16729	0	1.381137	0	3.657651	1.238644	0.159897	8.047258	9.694883	8.820097
mbf1_FBgn0262732_LOC123747371	43.698129	78.033948	57.468452	65.492092	89.722402	88.09861	33.008556	160.863572	64.050206	48.381422	35.981897	28.324124	49.401567	52.79417	36.405132
Ance-3_FBgn0032536_LOC123747373	0	2.999557	0	16.576344	42.962946	28.830307	0	0.303971	0	2.653338	0.099918	0	4.156866	4.201679	4.71763
vito_FBgn0052418_LOC123747379	45.845272	39.301826	65.142462	47.795753	46.761338	32.458351	33.900996	360.72065	58.927901	44.028909	30.367655	35.723246	33.293848	35.497756	33.775479
NA_NA_LOC123747382	1.817925	5.704688	0.936249	11.605067	23.249614	20.58294	0.296078	3.610956	0.90699	6.929792	4.58769	0.12512	10.230515	15.296064	11.994539
Edg78E_FBgn0000551_LOC123747410	0	0	0	0	5.100491	0	0	0	0	0	164.836396	0	0	0	0.284178
MP1_FBgn0027930_LOC123747422	0	0.376515	0.194208	3.363636	3.996407	5.359823	0	1.880191	0	2.69085	0.494315	0	3.140801	7.363654	2.865501
tfc_FBgn0035199_LOC123747495	0.636701	1.247823	0	0	1.1081	0.619677	0	0	0	0	11.382339	0	0	0	0
NA_NA_LOC123747497	0	0.171383	0	0.435046	1.263147	0.959547	0	0	0	0.20964	0.182644	0	0.97719	1.209244	1.048103
NA_NA_LOC123747528	0.639064	0.710157	0	4.89856	13.953317	10.060911	0	0.541965	0.097943	3.588775	0.497888	0	0.776866	1.640012	1.968923
Tep2_FBgn0041182_LOC123747531	0	1.869071	0	6.287308	11.306085	17.444228	0	0	0	6.647579	0	0	3.280533	3.042192	11.345965
ETHR_FBgn0038874_LOC123747567	0	0.292043	0	0.945098	1.750378	1.910184	0	0	0	0.20733	0.104791	0	1.179224	1.0933	1.34487
Fs_FBgn0259878_LOC123747586	0	0	0	28.980416	13.559583	44.909891	0	1.148794	0	9.624643	47.122447	0	97.077216	424.236106	137.10007
CG32354_FBgn0052354_LOC123747587	1.045614	2.793976	3.880483	46.245043	89.096542	65.900001	1.265763	12.584147	0	24.668338	88.893206	0.244301	84.49189	905.051304	165.819014
CG45011_FBgn0266363_LOC123747588	0	0.612673	1.039567	13.008148	31.335747	17.170737	0	11.776332	0	7.486776	16.975598	0.376046	21.258532	333.578563	36.760986
NA_NA_LOC123747624	0	0.13606	0.305587	0.207551	0.234482	0.332424	0.611176	0	0.863004	1.223915	0.680615	1.192349	0.379257	0.534054	0.263009
grass_FBgn0039494_LOC123747699	0	0.198981	0	0.390608	1.639712	2.130316	0	0	0	1.344539	0	0	1.483372	4.980661	1.893441
CG8172_FBgn0033362_LOC123747816	0	0.228835	0	0.53411	3.767058	0.525507	0	0	0	0.496048	0.067489	0.061692	1.106899	1.021726	0.669525
CG31559_FBgn0051559_LOC123747869	0.141451	0.478742	0	0.145765	3.808837	0.708326	0	0	0	0.127452	1.030699	0	0.360641	0.340106	1.009327
trol_FBgn0284408_LOC123747884	2.731267	99.046553	4.033129	112.887244	100.93723	152.729847	3.013479	5.430009	1.295082	81.713469	20.141241	1.118222	88.456831	65.212902	47.609949
CG13937_FBgn0035287_LOC123747890	0	0.093634	0	2.676993	21.790706	5.619627	0	0	0.104354	1.047351	0	0	1.513704	2.989956	2.801088
al_FBgn0000061_LOC123747893	0	0.524197	0.093174	1.617626	1.595205	3.445246	0	0	0	1.106056	0.095318	0	0.536307	0.725924	0.542394
NA_NA_LOC123747964	5.345625	8.683859	0	15.994584	17.556222	29.175376	0.841989	1.363641	0	12.789601	36.852183	0	17.955944	37.632265	41.633773
MP1_FBgn0027930_LOC123747966	3.319694	6.54354	0	10.966799	27.998156	28.98925	0	0.556849	0	4.457992	4.068411	0	17.640634	12.880255	13.039342
HDAC1_FBgn0015805_LOC123747972	1.878823	2.397333	1.147838	11.642396	6.438065	14.399624	0.317543	2.690616	0.593536	4.554522	2.486227	0.121954	9.141467	6.271393	14.853976
ex_FBgn0004583_LOC123747977	0.136413	0.302986	0.039877	2.025082	3.73707	3.988388	0	0.248575	0	1.044622	0	0	3.538404	2.533964	2.059618
slbo_FBgn0005638_LOC123748013	2.488775	1.700105	1.615482	138.33269	186.770446	144.019354	0.908408	2.076026	0.438298	112.177876	50.089978	11.456685	57.580745	61.998782	35.872329
CG46301_FBgn0283651_LOC123748049	0	0	0	0.579522	1.648401	0.699996	0	0.520183	0.131252	0.371801	0.252268	0	1.185229	1.006516	0.229145
NA_NA_LOC123748059	0	0.130252	0	0.47432	1.625856	0.439194	0	0.070484	0	0.762184	0	0.064086	0.589051	0.185067	1.704363
NA_NA_LOC123748092	0	0	0	1.122235	5.515611	6.222423	0	0	0	2.282473	0.165456	0	0	0	0
phm_FBgn0004959_LOC123748117	0	1.225477	0	5.979414	6.781629	9.711238	0	0	0	2.433389	0	0	3.068647	1.386418	5.20917
CG10444_FBgn0034494_LOC123748142	0.171419	0.316091	0	0.867812	1.102662	1.266457	0.072326	0	0	1.58641	0	0	1.433523	1.191277	2.606115
NA_NA_LOC123748145	0	0	0	0	6.975008	0.89702	0	37.011345	0	0	0	0	0	0	0
sage_FBgn0037672_LOC123748232	0	0.175507	0	1.0843	2.074576	2.842995	0	0.225441	0	2.573184	0.755236	0	2.435059	1.799076	2.090265
CG1561_FBgn0030317_LOC123748244	0.138105	2.700555	0.834941	0.845326	1.600564	1.371203	0.292818	0.316155	0.382905	0	0	0	1.570618	2.135887	1.330741
NA_NA_LOC123748302	0	0.357923	0	2.534366	6.439065	3.582245	0	0.314915	0.079459	1.064841	1.46403	0.141731	1.325044	0.909818	0.660472
CG1542_FBgn0039828_LOC123748313	36.069166	15.956701	9.058257	23.44647	18.557164	16.120422	10.426895	172.761206	17.480099	14.228755	17.320307	8.811978	20.624462	18.010947	23.131206
Tep2_FBgn0041182_LOC123748322	0	6.031202	0	41.07103	90.327664	105.369894	0	0	0	6.609118	0.611527	0	15.584794	34.978174	48.226575
NA_NA_LOC123748338	0.632186	0	0	0.487983	1.112648	1.122882	0	0	0	0.568901	0	0	1.009813	0.947869	0.617442
Muc11A_FBgn0052656_LOC123748354	0.206371	1.235021	0	10.387988	40.892532	23.73446	0	0.324347	0	8.635774	3.578235	0	37.871215	63.912083	17.092601
NA_NA_LOC123748382	0.083345	0.902323	0	0.507595	3.989337	0.739262	0	0.149595	0	0.887277	2.648095	0	0.054809	0	0.053521
bowl_FBgn0004893_LOC123748405	0	18.679527	0.193707	55.335625	107.217208	85.384482	0.578845	2.834511	0	13.764641	3.244293	0	15.363427	23.441125	24.415147
CG4115_FBgn0038017_LOC123748421	0	0	0	0	1.337397	0.587834	0	9.444525	0	0	0	0	0	0	0
Tep2_FBgn0041182_LOC123748463	5.095852	60.477544	3.311294	85.076841	179.404278	210.52681	0.563097	2.615304	0	34.164824	5.383014	0	88.093344	222.212521	129.243158
Tep2_FBgn0041182_LOC123748498	0	1.23717	0	1.438953	0.824531	3.59546	0	0	0	0.625791	0	0	3.637344	1.656736	2.795386
SIFa_FBgn0053527_LOC123748560	0	1.553016	0.327902	1.08068	0.807469	0.590333	0.077696	0	1.026474	0	0	0	1.347906	1.32328	1.06845
Hml_FBgn0029167_LOC123748628	0.18292	0.309203	0	2.102852	6.055794	2.548177	0	0	0	0.745538	0.757505	0	0.463555	0.658711	0.150595
CG32603_FBgn0052603_LOC123748700	16.103221	2.249916	5.53408	2.618599	4.483072	2.684916	7.378177	19.501819	5.627223	10.794355	12.82284	6.419241	3.538677	6.538659	8.50557
CG8172_FBgn0033362_LOC123748722	17.865499	64.583625	1.619354	134.776074	234.235787	261.97172	2.430268	12.067183	0	104.881466	35.656416	0.754254	196.265153	307.018727	230.826195
tara_FBgn0040071_LOC123748741	2.512125	4.269694	1.202744	10.885087	88.34593	88.319823	1.380085	6.076392	1.381155	21.650211	23.043047	0.938981	15.051199	12.375453	12.090939
CG42672_FBgn0261554_LOC123748750	0	0.755148	0	0	0	0.07992	0.235355	0	0	3.199999	3.327803	0	0	0	0
NA_NA_LOC123748773	3.609923	14.710621	0.933098	99.16279	198.03511	169.548781	0.644527	1.212888	0.183621	44.297845	0.414429	0	98.568683	65.217497	106.915791
NA_NA_LOC123748823	0	1.189899	0	0	1.140004	2.757702	0	0	0	0	0	0	5.141196	18.694807	13.055462
NA_NA_LOC123748905	0	0.41171	0.23787	2.511268	5.577763	5.469889	0.057078	0.122432	0.206707	3.897377	1.919043	0.234999	2.498349	3.158999	3.121024
Sox14_FBgn0005612_LOC123748911	1.29241	4.412566	0.972792	14.386823	28.99108	22.638713	0.677462	38.696447	0.227238	11.950705	11.62165	1.10704	24.366425	20.823637	14.422187
side-VI_FBgn0083950_LOC123749013	0.11924	0.099378	0	0.538597	3.834103	2.950391	0	0.268682	0	0.67395	0.106978	0	1.375613	1.057232	1.875418
Spn88Ea_FBgn0028984_LOC123749015	0.338078	4.520799	0	6.154042	6.157134	6.76993	0.293106	1.942576	0	1.402103	2.154346	0	8.659289	24.107055	27.791414
Spn38F_FBgn0028986_LOC123749022	0	0	0	1.927416	5.05544	2.230843	0	1.418689	0	1.94048	0	0	9.015115	19.046889	24.404804
CG15803_FBgn0038606_LOC123749052	0	1.258482	0	2.376437	7.32811	4.418968	0	0.482681	0	2.404985	2.732619	0	3.231376	6.10051	1.720305
Tep2_FBgn0041182_LOC123749092	0.43058	7.343573	0.759816	31.167247	90.62337	146.337093	0.365355	0.397456	0	9.351941	5.647505	0	51.007798	117.059982	72.122544
CG12581_FBgn0037213_LOC123749183	0.730665	4.275174	0	4.627012	21.272302	10.736245	0	3.006995	0.253385	3.014965	4.352343	0.075327	15.427677	7.694644	12.799889
kay_FBgn0001297_LOC123749266	1.068275	1.504439	0.638722	51.621475	99.515685	80.902304	0.864618	9.100518	1.210543	25.845186	32.241916	3.653159	83.904027	65.635621	35.562881
Spn88Ea_FBgn0028984_LOC123749307	0	0.204521	0	5.189892	6.299818	19.216867	0.664811	3.221105	0	4.675951	1.735209	0	32.239374	73.711134	19.020814
CG8668_FBgn0031988_LOC123749309	1.978527	0.524393	0.36626	3.914852	3.728953	3.605648	0.264316	0.754359	0.288029	2.024742	1.124052	0.256878	5.17072	6.020551	2.421963
NA_NA_LOC123749340	0	0	0	0.722717	2.307337	1.395898	0	0.193899	0	0.633819	1.025131	0	4.01832	2.021154	2.74426
Tob_FBgn0028397_LOC123749432	42.969865	90.838869	34.920923	350.474934	646.417338	613.188568	33.787352	55.862141	34.3119	263.654491	164.645535	20.233676	496.828713	377.400799	263.878184
NA_NA_LOC123749445	4.360909	13.728772	0	0	0	0	0	0	0.182472	0.176114	118.662102	0	0	0	0
CG14230_FBgn0031062_LOC123749485	8.661624	10.02403	7.291192	10.354413	11.689998	13.358673	8.98569	26.295225	8.627092	5.021313	8.950848	5.242123	9.097539	6.587275	10.908873
CG5550_FBgn0034160_LOC123749529	0	0.105039	0	0.257141	1.314058	0.267695	0	0	0	6.579649	0.989181	0	4.983005	1.945406	1.46208
