FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>
FBgn0266599	7	9	7	1	4	3	3	2	7	9	4	3	7	4	4
FBgn0035295	0	1	1	0	0	1	0	0	1	0	1	0	1	1	1
FBgn0014011	1	1	1	0	2	0	0	0	1	1	1	0	1	1	1
FBgn0032129	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0020907	2	2	2	1	2	1	2	2	2	3	2	2	2	2	2
FBgn0039378	2	0	1	1	6	0	1	2	1	1	2	2	1	2	2
FBgn0036031	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0010408	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0003386	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0039638	0	0	0	1	1	1	1	2	1	2	1	1	1	1	1
FBgn0040078	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0030959	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1
FBgn0036900	0	1	1	0	0	0	1	2	1	3	0	1	1	1	1
FBgn0030653	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0035113	12	12	12	12	8	9	10	2	12	18	9	7	13	9	9
FBgn0264089	7	7	7	5	5	7	3	3	7	7	5	3	7	5	5
FBgn0027338	3	2	3	3	5	5	5	11	3	4	5	7	3	5	5
FBgn0085419	3	3	3	2	4	4	2	1	3	3	3	2	3	3	3
FBgn0259175	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0027101	4	3	3	2	3	1	1	1	3	4	2	1	3	2	2
FBgn0039008	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0034168	1	0	1	0	1	0	0	0	1	1	1	0	1	1	1
FBgn0010747	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0265605	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
FBgn0033538	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0030854	2	1	2	2	2	2	1	1	2	1	2	1	2	2	2
FBgn0039219	3	3	3	3	2	1	2	2	3	2	2	2	3	2	2
FBgn0040503	2	1	2	2	1	1	1	2	2	4	1	1	2	1	1
FBgn0026428	1	1	1	2	1	1	1	23	1	1	1	5	1	2	2
FBgn0034308	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0010323	1	1	1	1	2	1	2	2	1	1	2	2	1	2	2
FBgn0267486	4	3	3	5	1	1	1	1	3	1	1	1	2	1	1
FBgn0263601	3	1	3	9	2	1	1	2	3	2	2	2	3	2	2
FBgn0032883	1	2	2	3	4	3	4	3	2	2	3	3	2	3	3
FBgn0001225	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1
FBgn0259164	7	8	8	8	5	5	4	3	8	9	5	4	8	5	5
FBgn0086676	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
FBgn0019982	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0005619	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0020391	1	2	1	0	1	2	2	1	1	1	1	1	1	1	1
FBgn0051040	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0023081	2	4	3	6	1	1	1	1	3	2	1	1	2	1	1
FBgn0050463	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
FBgn0027885	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0031188	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0029813	1	3	1	0	1	2	1	1	1	0	1	1	1	1	1
FBgn0037275	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0027066	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0052590	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0000037	1	1	1	2	0	2	2	2	2	2	2	2	2	2	2
FBgn0037297	1	0	1	1	2	1	1	2	1	1	1	1	1	1	1
FBgn0052195	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1
FBgn0051720	18	18	17	15	9	17	12	11	17	17	13	12	17	13	14
FBgn0033194	3	2	3	3	3	2	2	3	3	2	3	3	3	3	3
FBgn0027950	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0010328	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0030806	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0021818	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0023143	2	2	2	2	3	2	1	1	2	2	2	1	2	2	2
FBgn0037186	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0028956	0	0	0	1	3	5	1	2	1	2	3	2	2	2	2
FBgn0035400	1	1	1	0	2	1	1	1	1	2	1	1	1	1	1
FBgn0051108	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2
FBgn0039489	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0030323	2	1	1	1	0	1	0	1	1	1	1	1	1	1	1
FBgn0039141	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0039873	1	1	1	3	2	0	1	2	2	2	2	2	2	2	2
FBgn0261553	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1
FBgn0000054	2	2	2	1	2	1	5	1	2	4	2	2	2	2	2
FBgn0033431	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0034002	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0033543	2	2	2	2	1	1	2	3	2	4	1	2	2	2	2
FBgn0030647	1	7	1	1	8	24	1	2	1	0	8	2	1	4	4
FBgn0035755	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0043900	1	0	1	2	1	1	2	1	1	1	1	1	1	1	1
FBgn0025629	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0003720	1	1	1	2	3	1	2	2	1	1	2	2	1	2	2
FBgn0038397	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0002941	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2
FBgn0031196	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2
FBgn0024289	5	5	5	4	1	0	5	3	5	5	1	3	5	3	3
FBgn0035761	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1
FBgn0036207	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0038860	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1
FBgn0035737	12	8	9	9	0	0	1	2	9	8	0	1	8	1	2
FBgn0040726	6	4	4	2	2	0	5	2	3	3	2	3	3	2	2
FBgn0026317	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0052571	6	3	4	5	0	1	0	0	4	2	1	0	3	1	1
FBgn0038787	2	1	2	5	2	2	2	1	3	3	2	2	3	2	2
FBgn0261963	3	3	3	1	1	3	3	3	3	3	3	3	3	3	3
FBgn0050361	6	5	6	6	5	6	6	5	6	7	6	6	6	6	6
FBgn0039306	2	1	2	2	1	0	1	1	2	1	1	1	2	1	1
FBgn0051345	1	1	1	0	1	2	1	3	1	2	2	2	1	2	2
FBgn0011828	4	3	3	1	4	3	3	4	3	3	3	3	3	3	3
FBgn0003028	1	1	1	4	1	1	1	2	2	2	1	1	2	1	1
FBgn0002521	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0053993	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1
FBgn0040871	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0036860	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1
FBgn0003996	4	4	4	5	2	3	3	5	4	5	3	4	4	3	3
FBgn0261862	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2
FBgn0040505	8	6	7	7	9	5	3	5	7	7	6	5	7	6	6
FBgn0040502	0	1	1	1	3	2	1	0	1	0	2	1	1	2	2
FBgn0033665	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0262733	3	4	4	4	12	3	3	3	4	5	5	3	4	4	4
FBgn0011286	3	1	2	1	3	3	1	1	2	3	2	1	2	2	2
FBgn0036317	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0036302	3	2	2	1	2	1	1	2	2	3	2	2	2	2	2
FBgn0033880	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1
FBgn0011230	1	1	1	3	1	1	2	2	1	1	1	2	1	1	1
FBgn0261588	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0026751	3	2	3	3	2	2	2	2	3	2	2	2	3	2	2
FBgn0033273	1	2	2	0	2	2	1	2	2	2	2	2	2	2	2
FBgn0016650	3	2	2	2	2	3	2	2	2	3	2	2	2	2	2
FBgn0026373	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0000499	4	2	2	2	2	3	2	2	2	3	2	2	2	2	2
FBgn0017550	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0033761	1	2	2	3	2	2	1	2	2	2	2	2	2	2	2
FBgn0035121	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0053113	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0038603	4	3	4	5	4	7	1	1	4	3	4	1	4	3	3
FBgn0051323	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3
FBgn0029128	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1
FBgn0013683	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0039465	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0261986	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2
FBgn0040507	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0259958	2	3	3	6	4	3	2	4	3	1	3	3	3	3	3
FBgn0010051	1	2	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0039639	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0020299	2	2	2	1	1	1	1	1	2	2	1	1	2	1	1
FBgn0266465	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0040372	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0004244	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1
FBgn0036485	6	4	6	6	2	4	2	2	6	9	3	2	6	3	3
FBgn0266137	2	2	2	1	2	2	3	1	2	2	2	2	2	2	2
FBgn0037473	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2
FBgn0031681	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1
FBgn0034994	0	0	0	1	2	1	0	0	1	0	1	0	1	1	1
FBgn0004888	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0005664	0	1	1	0	1	0	0	0	1	0	1	0	1	1	1
FBgn0265298	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1
FBgn0262483	1	1	1	4	2	2	2	2	3	4	2	2	3	2	2
FBgn0032456	11	7	10	12	6	8	5	8	10	9	7	7	10	7	7
FBgn0051014	1	0	1	0	1	1	0	1	1	2	1	1	1	1	1
FBgn0035951	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0037554	2	2	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0001087	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2
FBgn0031764	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0035617	5	1	3	2	3	6	5	1	3	5	4	3	3	4	4
FBgn0039846	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
FBgn0000524	2	2	2	3	2	4	1	1	2	2	2	1	2	2	2
FBgn0051997	1	2	2	7	2	2	1	3	2	2	2	2	2	2	2
FBgn0033373	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0032338	7	6	6	5	4	4	1	1	6	7	4	1	6	4	4
FBgn0024234	2	3	2	2	1	2	1	3	2	2	2	2	2	2	2
FBgn0030655	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0041096	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0038889	0	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0002891	4	2	3	3	1	1	1	1	3	1	1	1	2	1	1
FBgn0032021	1	1	1	1	0	1	2	2	1	1	1	2	1	1	1
FBgn0015625	2	1	2	1	3	2	2	2	2	2	2	2	2	2	2
FBgn0037279	2	1	2	3	1	2	2	1	2	1	2	2	2	2	2
FBgn0030792	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0000464	12	9	11	10	13	22	8	18	11	11	15	13	11	14	14
FBgn0037093	2	0	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0264953	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1
FBgn0001123	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0000046	34	29	30	30	11	12	3	6	30	27	12	6	28	12	14
FBgn0039396	5	6	5	6	4	6	5	5	5	5	5	5	5	5	5
FBgn0010473	1	1	1	3	2	1	2	2	1	1	2	2	1	2	2
FBgn0033264	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0029093	5	4	4	2	2	3	2	2	4	4	3	2	4	3	3
FBgn0040705	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0039183	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0000233	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1
FBgn0030855	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1
FBgn0045980	8	6	7	6	7	8	6	7	7	7	7	7	7	7	7
FBgn0039380	2	1	1	0	2	1	1	0	1	0	1	1	1	1	1
FBgn0030086	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0017558	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2
FBgn0035398	5	6	5	4	4	3	4	2	5	5	4	3	5	4	4
FBgn0025637	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0265193	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0033060	2	2	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0053497	0	0	0	1	2	0	0	0	1	0	1	0	1	1	1
FBgn0036765	3	4	3	1	2	1	3	4	3	3	2	3	3	2	2
FBgn0266450	24	13	17	18	9	10	10	13	17	11	10	11	15	11	12
FBgn0036340	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0034744	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0002921	2	1	2	2	1	5	1	3	2	1	2	2	2	2	2
FBgn0262619	1	12	3	2	1	1	1	1	3	4	1	1	3	1	1
FBgn0034430	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0000289	6	4	6	6	0	0	6	2	6	7	0	3	6	3	3
FBgn0058191	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0003870	9	8	9	9	7	9	8	10	9	10	8	9	9	8	8
FBgn0030968	3	1	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0023479	19	12	18	23	21	41	4	7	18	15	22	7	17	17	17
FBgn0028645	1	3	2	1	3	1	2	0	2	4	2	2	2	2	2
FBgn0051092	4	3	4	3	4	5	4	3	4	5	4	4	4	4	4
FBgn0004598	6	4	6	6	5	6	7	6	6	7	6	6	6	6	6
FBgn0036334	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0028685	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0019932	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0011836	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0033750	0	1	1	0	2	1	0	13	1	2	2	3	1	2	2
FBgn0030941	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1
FBgn0037120	5	5	5	6	4	3	3	2	5	7	4	3	5	4	4
FBgn0036927	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0011785	2	1	2	4	1	1	1	1	2	1	1	1	2	1	1
FBgn0039704	2	2	2	4	4	3	3	2	2	2	3	3	2	3	3
FBgn0020257	1	1	1	1	2	2	2	1	1	2	2	2	1	2	2
FBgn0031635	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0250816	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0004861	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
FBgn0039180	1	5	5	5	4	3	6	5	5	5	4	5	5	4	4
FBgn0067783	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2
FBgn0259680	1	2	2	2	2	6	1	2	2	3	3	2	2	3	3
FBgn0039270	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0029838	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0038256	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2
FBgn0016660	0	0	0	1	2	0	0	0	1	1	1	0	1	1	1
FBgn0011232	1	1	1	4	1	1	2	1	2	2	1	1	2	1	1
FBgn0051807	0	0	0	2	0	0	1	0	1	0	0	1	1	1	1
FBgn0031484	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0002577	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1
FBgn0038291	1	0	1	0	0	2	0	0	1	0	1	0	1	1	1
FBgn0015546	3	3	3	5	2	3	3	4	3	4	3	3	3	3	3
FBgn0036624	2	1	1	1	2	2	2	2	1	1	2	2	1	2	2
FBgn0036476	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
FBgn0034748	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0035772	1	1	1	1	1	1	5	4	1	1	1	4	1	1	1
FBgn0053087	10	9	10	10	9	9	7	5	10	12	8	6	10	8	8
FBgn0052820	2	0	1	2	1	2	2	1	1	0	1	1	1	1	1
FBgn0031005	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2
FBgn0033729	18	14	17	23	2	0	0	0	17	17	2	0	16	2	4
FBgn0030336	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0036136	1	1	1	2	1	5	1	1	1	1	1	1	1	1	1
FBgn0027341	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0021765	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0261241	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0031830	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0037379	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0034666	1	1	1	4	2	0	0	1	2	2	1	1	2	1	1
FBgn0002962	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2
FBgn0032499	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0032017	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0061200	2	2	2	4	2	2	2	3	2	2	2	2	2	2	2
FBgn0263354	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0015277	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0264087	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1
FBgn0266377	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0029664	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0052344	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031479	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0036316	9	7	9	10	7	7	4	8	9	13	7	6	9	7	7
FBgn0039993	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0004687	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0016696	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0033916	2	2	2	4	2	2	2	2	3	3	2	2	3	2	2
FBgn0035726	1	1	1	2	5	1	0	0	1	1	1	0	1	1	1
FBgn0039740	3	1	1	0	0	1	0	0	1	0	1	0	1	1	1
FBgn0020307	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0004915	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0263289	5	4	5	7	8	3	3	4	5	5	5	4	5	5	5
FBgn0013348	2	3	3	3	2	6	3	3	3	4	3	3	3	3	3
FBgn0033320	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1
FBgn0033321	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1
FBgn0051211	1	1	1	2	1	0	0	1	1	1	1	1	1	1	1
FBgn0082582	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0033897	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
FBgn0002938	2	2	2	4	1	2	2	2	2	2	2	2	2	2	2
FBgn0015321	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0038810	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0001301	1	2	1	1	1	2	1	3	1	1	2	2	1	2	2
FBgn0039734	2	2	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0034259	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0027287	0	1	1	1	1	3	1	1	1	1	1	1	1	1	1
FBgn0032221	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0028700	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0026873	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0038205	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1
FBgn0039125	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0012034	5	4	5	5	5	4	4	4	5	4	4	4	5	4	4
FBgn0052532	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1
FBgn0034299	5	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0250788	2	1	2	3	2	1	1	3	2	1	2	2	2	2	2
FBgn0033597	12	10	10	10	6	4	1	6	10	9	5	4	9	5	6
FBgn0020269	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
FBgn0015602	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0036188	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0037834	3	2	3	3	2	2	2	2	3	2	2	2	3	2	2
FBgn0003011	12	10	10	9	9	8	9	9	10	10	9	9	10	9	9
FBgn0004854	3	2	3	3	2	2	2	3	3	2	2	2	3	2	2
FBgn0000964	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0263072	2	1	2	4	2	2	1	1	2	1	2	1	2	2	2
FBgn0035085	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1
FBgn0034396	1	1	1	1	2	3	3	3	1	2	3	3	2	3	3
FBgn0250838	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0024362	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0033629	2	2	2	3	4	2	3	1	2	3	2	2	2	2	2
FBgn0032074	1	0	1	0	0	2	0	1	1	1	1	1	1	1	1
FBgn0004636	3	4	4	4	3	2	3	4	4	4	3	3	4	3	3
FBgn0039081	1	0	1	1	0	0	1	1	1	0	0	1	1	1	1
FBgn0035769	6	2	5	14	4	3	4	2	5	2	3	3	4	3	3
FBgn0000422	4	1	2	2	1	2	1	1	2	1	1	1	2	1	1
FBgn0015320	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0035283	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0039404	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0042693	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0034068	1	2	2	2	1	1	1	2	2	2	1	1	2	1	1
FBgn0264695	26	26	27	38	12	10	9	7	28	27	12	9	27	13	15
FBgn0031995	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1
FBgn0010602	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1
FBgn0032264	3	3	3	3	3	3	3	6	3	4	3	4	3	3	3
FBgn0037184	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0015031	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0017566	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0262126	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0029778	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2
FBgn0037083	1	1	1	1	2	2	2	3	1	2	2	2	1	2	2
FBgn0050054	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2
FBgn0002985	5	5	5	4	3	7	5	6	5	3	5	5	5	5	5
FBgn0031464	2	3	3	6	4	3	3	3	4	4	3	3	4	3	3
FBgn0020497	1	1	1	3	1	1	1	2	2	2	1	1	2	1	1
FBgn0004387	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
FBgn0264922	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2
FBgn0002917	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0028422	4	1	1	0	4	2	4	2	1	1	2	3	1	2	2
FBgn0038388	3	3	3	4	1	1	1	1	3	3	1	1	3	1	1
FBgn0034215	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0031315	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0085410	3	1	2	1	2	2	2	3	2	4	2	2	2	2	2
FBgn0003390	2	2	2	2	2	1	1	0	2	4	2	1	2	2	2
FBgn0000180	0	0	0	3	2	1	2	1	2	2	2	2	2	2	2
FBgn0039358	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0038251	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0032671	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0262559	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0038452	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0010409	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0022097	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1
FBgn0023518	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0262717	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
FBgn0266282	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0265192	5	3	4	3	3	2	3	3	4	5	3	3	4	3	3
FBgn0085400	1	0	1	2	1	2	0	0	1	2	1	0	1	1	1
FBgn0027841	1	1	1	1	2	1	1	0	1	0	1	1	1	1	1
FBgn0000286	12	2	8	11	4	1	5	3	8	5	3	4	7	4	4
FBgn0026192	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0030947	4	1	3	3	0	1	1	7	3	2	1	3	3	2	2
FBgn0036980	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1
FBgn0042650	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0033174	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0262872	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1
FBgn0030468	2	1	1	1	0	0	1	1	1	1	0	1	1	1	1
FBgn0052483	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0265187	0	1	1	0	2	1	1	2	1	1	1	1	1	1	1
FBgn0264815	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2
FBgn0260393	3	4	4	7	1	2	3	4	5	7	2	3	5	3	3
FBgn0033389	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031873	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0050022	1	0	1	1	2	2	1	1	1	1	2	1	1	2	2
FBgn0011640	2	2	2	2	4	4	3	3	2	2	3	3	2	3	3
FBgn0023540	2	1	2	2	2	2	2	3	2	3	2	2	2	2	2
